timeStamp,elapsed,label,responseCode,reponseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.61E+12,251,"Admin, General Information",200,OK,Users 1-91,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,9,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-89,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,304,Employee List-1,200,OK,Users 1-89,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,298,0,0
1.61E+12,9,"Admin, General Information-0",301,Moved Permanently,Users 1-91,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,9,0,0
1.61E+12,242,"Admin, General Information-1",200,OK,Users 1-91,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,236,0,0
1.61E+12,241,"Attendance, Employee Record",200,OK,Users 1-91,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-91,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,235,"Attendance, Employee Record-1",200,OK,Users 1-91,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,229,0,0
1.61E+12,1325,Login page,200,OK,Users 1-92,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-92,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1316,Login page-1,200,OK,Users 1-92,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1312,0,791
1.61E+12,240,Employee List,200,OK,Users 1-91,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-91,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,235,Employee List-1,200,OK,Users 1-91,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,231,0,0
1.61E+12,284,"Admin, General Information",200,OK,Users 1-92,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-92,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,279,"Admin, General Information-1",200,OK,Users 1-92,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,273,0,0
1.61E+12,1141,Login page,200,OK,Users 1-93,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,10,0,3
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-93,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,10,0,3
1.61E+12,1129,Login page-1,200,OK,Users 1-93,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1126,0,689
1.61E+12,251,"Admin, General Information",200,OK,Users 1-93,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-93,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,246,"Admin, General Information-1",200,OK,Users 1-93,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,243,0,0
1.61E+12,292,"Attendance, Employee Record",200,OK,Users 1-92,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-92,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,288,"Attendance, Employee Record-1",200,OK,Users 1-92,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,285,0,0
1.61E+12,1108,Login page,200,OK,Users 1-94,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-94,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1099,Login page-1,200,OK,Users 1-94,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1097,0,668
1.61E+12,247,"Attendance, Employee Record",200,OK,Users 1-93,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,8,0,0
1.61E+12,8,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-93,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,8,0,0
1.61E+12,239,"Attendance, Employee Record-1",200,OK,Users 1-93,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,234,0,0
1.61E+12,311,Employee List,200,OK,Users 1-92,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-92,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,306,Employee List-1,200,OK,Users 1-92,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,301,0,0
1.61E+12,231,"Admin, General Information",200,OK,Users 1-94,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-94,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,227,"Admin, General Information-1",200,OK,Users 1-94,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,222,0,0
1.61E+12,238,Employee List,200,OK,Users 1-93,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-93,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,234,Employee List-1,200,OK,Users 1-93,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,228,0,0
1.61E+12,232,"Attendance, Employee Record",200,OK,Users 1-94,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,3,0,0
1.61E+12,3,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-94,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,3,0,0
1.61E+12,228,"Attendance, Employee Record-1",200,OK,Users 1-94,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,222,0,0
1.61E+12,238,Employee List,200,OK,Users 1-94,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-94,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,231,Employee List-1,200,OK,Users 1-94,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,225,0,0
1.61E+12,1570,Login page,200,OK,Users 1-95,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-95,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,1561,Login page-1,200,OK,Users 1-95,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1559,0,941
1.61E+12,1077,Login page,200,OK,Users 1-96,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,3
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-96,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,3
1.61E+12,1063,Login page-1,200,OK,Users 1-96,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1062,0,630
1.61E+12,241,"Admin, General Information",200,OK,Users 1-96,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-96,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,236,"Admin, General Information-1",200,OK,Users 1-96,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,229,0,0
1.61E+12,341,"Admin, General Information",200,OK,Users 1-95,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,7,"Admin, General Information-0",301,Moved Permanently,Users 1-95,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,334,"Admin, General Information-1",200,OK,Users 1-95,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,331,0,0
1.61E+12,233,"Attendance, Employee Record",200,OK,Users 1-96,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-96,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,229,"Attendance, Employee Record-1",200,OK,Users 1-96,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,223,0,0
1.61E+12,1188,Login page,200,OK,Users 1-97,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-97,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1173,Login page-1,200,OK,Users 1-97,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1172,0,714
1.61E+12,329,"Attendance, Employee Record",200,OK,Users 1-95,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-95,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,323,"Attendance, Employee Record-1",200,OK,Users 1-95,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,319,0,0
1.61E+12,235,Employee List,200,OK,Users 1-96,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-96,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,229,Employee List-1,200,OK,Users 1-96,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,224,0,0
1.61E+12,256,"Admin, General Information",200,OK,Users 1-97,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-97,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,246,"Admin, General Information-1",200,OK,Users 1-97,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,241,0,0
1.61E+12,1056,Login page,200,OK,Users 1-98,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-98,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,1045,Login page-1,200,OK,Users 1-98,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1043,0,621
1.61E+12,344,Employee List,200,OK,Users 1-95,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-95,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,339,Employee List-1,200,OK,Users 1-95,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,334,0,0
1.61E+12,246,"Attendance, Employee Record",200,OK,Users 1-97,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,3,0,0
1.61E+12,3,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-97,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,3,0,0
1.61E+12,242,"Attendance, Employee Record-1",200,OK,Users 1-97,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,237,0,0
1.61E+12,229,"Admin, General Information",200,OK,Users 1-98,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,3,0,0
1.61E+12,3,"Admin, General Information-0",301,Moved Permanently,Users 1-98,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,3,0,0
1.61E+12,226,"Admin, General Information-1",200,OK,Users 1-98,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,221,0,0
1.61E+12,247,Employee List,200,OK,Users 1-97,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-97,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,243,Employee List-1,200,OK,Users 1-97,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,238,0,0
1.61E+12,232,"Attendance, Employee Record",200,OK,Users 1-98,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,7,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-98,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,225,"Attendance, Employee Record-1",200,OK,Users 1-98,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,220,0,0
1.61E+12,1102,Login page,200,OK,Users 1-99,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,3
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-99,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,3
1.61E+12,1092,Login page-1,200,OK,Users 1-99,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1088,0,663
1.61E+12,333,Employee List,200,OK,Users 1-98,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-98,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,329,Employee List-1,200,OK,Users 1-98,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,326,0,0
1.61E+12,263,"Admin, General Information",200,OK,Users 1-99,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-99,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,258,"Admin, General Information-1",200,OK,Users 1-99,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,257,0,0
1.61E+12,233,"Attendance, Employee Record",200,OK,Users 1-99,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,9,0,0
1.61E+12,9,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-99,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,9,0,0
1.61E+12,224,"Attendance, Employee Record-1",200,OK,Users 1-99,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,218,0,0
1.61E+12,1136,Login page,200,OK,Users 1-100,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-100,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1126,Login page-1,200,OK,Users 1-100,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1124,0,670
1.61E+12,239,Employee List,200,OK,Users 1-99,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-99,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,235,Employee List-1,200,OK,Users 1-99,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,230,0,0
1.61E+12,273,"Admin, General Information",200,OK,Users 1-100,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-100,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,267,"Admin, General Information-1",200,OK,Users 1-100,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,266,0,0
1.61E+12,1128,Login page,200,OK,Users 1-101,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-101,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1118,Login page-1,200,OK,Users 1-101,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1107,0,648
1.61E+12,262,"Attendance, Employee Record",200,OK,Users 1-100,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,19,0,0
1.61E+12,19,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-100,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,19,0,0
1.61E+12,243,"Attendance, Employee Record-1",200,OK,Users 1-100,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,236,0,0
1.61E+12,245,"Admin, General Information",200,OK,Users 1-101,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,11,0,0
1.61E+12,11,"Admin, General Information-0",301,Moved Permanently,Users 1-101,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,11,0,0
1.61E+12,234,"Admin, General Information-1",200,OK,Users 1-101,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,229,0,0
1.61E+12,253,Employee List,200,OK,Users 1-100,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-100,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,248,Employee List-1,200,OK,Users 1-100,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,244,0,0
1.61E+12,241,"Attendance, Employee Record",200,OK,Users 1-101,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-101,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,236,"Attendance, Employee Record-1",200,OK,Users 1-101,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,231,0,0
1.61E+12,1120,Login page,200,OK,Users 1-102,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-102,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,1105,Login page-1,200,OK,Users 1-102,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1101,0,658
1.61E+12,246,Employee List,200,OK,Users 1-101,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-101,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,240,Employee List-1,200,OK,Users 1-101,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,232,0,0
1.61E+12,244,"Admin, General Information",200,OK,Users 1-102,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-102,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,239,"Admin, General Information-1",200,OK,Users 1-102,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,234,0,0
1.61E+12,244,"Attendance, Employee Record",200,OK,Users 1-102,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-102,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,238,"Attendance, Employee Record-1",200,OK,Users 1-102,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,237,0,0
1.61E+12,1150,Login page,200,OK,Users 1-103,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-103,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1141,Login page-1,200,OK,Users 1-103,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1139,0,695
1.61E+12,244,"Admin, General Information",200,OK,Users 1-103,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-103,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,240,"Admin, General Information-1",200,OK,Users 1-103,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,233,0,0
1.61E+12,242,"Attendance, Employee Record",200,OK,Users 1-103,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-103,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,236,"Attendance, Employee Record-1",200,OK,Users 1-103,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,231,0,0
1.61E+12,1142,Login page,200,OK,Users 1-104,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,9,0,3
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-104,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,9,0,3
1.61E+12,1133,Login page-1,200,OK,Users 1-104,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1130,0,674
1.61E+12,671,Employee List,200,OK,Users 1-102,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-102,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,667,Employee List-1,200,OK,Users 1-102,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,661,0,0
1.61E+12,243,Employee List,200,OK,Users 1-103,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,7,0,0
